Session_Frequency,Total_Duration,Total_Traffic
2,97320711.0,1371011923.0
3,330261931.0,1112786251.0
1,85585430.0,712977298.0
1,86486344.0,222253010.0
2,104079768.0,871488096.0
1,29664977.0,829064649.0
1,142755586.0,762386409.0
1,164219528.0,249664743.0
1,18316020.0,67300445.0
1,217506152.0,362770209.0
1,87624596.0,178181903.0
1,150905123.0,59052561.0
1,86486226.0,801014848.0
1,227577314.0,489556052.0
1,161559769.0,153709794.0
1,86486403.0,916771290.0
1,144484600.0,528243888.0
1,154960228.0,801121933.0
1,86485692.0,264566662.0
1,131806424.0,733164410.0
1,85887094.0,136711934.0
1,132843087.0,761596573.0
1,183502306.0,885855728.0
1,38696581.0,309628263.0
1,166392724.0,568144414.0
1,86486400.0,625269087.0
1,25460117.0,754981289.0
2,695281546.0,1265671051.0
1,86486321.0,767400676.0
2,33118087.0,1291828200.0
1,10883515.0,146345900.0
1,78776906.0,570631804.0
1,86486333.0,804684607.0
1,147870522.0,299254386.0
2,64565881.0,1278192308.0
1,50199166.0,579489167.0
1,86486368.0,489104787.0
1,86486304.0,334899026.0
2,84298876.0,961698719.0
2,172972594.0,434500027.0
1,45863747.0,374241939.0
2,235167335.0,1434588562.0
1,101230646.0,241197191.0
1,86486387.0,633417640.0
1,85998536.0,425632251.0
3,255651703.0,1379587633.0
2,57354726.0,1067720570.0
1,99720669.0,700909069.0
1,169198130.0,802432250.0
1,57978167.0,870153241.0
1,129375272.0,323167257.0
1,93899865.0,241879687.0
1,86486393.0,881407943.0
1,14008136.0,212498825.0
1,30029969.0,756783770.0
1,86486419.0,459762651.0
1,30375305.0,572706771.0
1,261649116.0,277817841.0
1,408798028.0,674902955.0
2,71530479.0,404429211.0
1,86486440.0,684138029.0
1,86486383.0,593272411.0
5,431396130.0,2063604081.0
1,98695551.0,754189924.0
1,42899551.0,903797236.0
1,156782355.0,386766729.0
1,131746149.0,379556413.0
1,70457420.0,562046233.0
2,172978565.0,640663738.0
1,15444564.0,564136053.0
1,160923989.0,262925777.0
1,33623619.0,433702059.0
1,56303729.0,793442256.0
1,86486337.0,688130269.0
1,45760199.0,411409102.0
1,194215620.0,362660333.0
2,290739808.0,940189642.0
2,34726485.0,1017506059.0
1,103250929.0,172211535.0
1,90042255.0,265554832.0
1,86513921.0,601567113.0
2,56204929.0,506404229.0
2,206692923.0,341947028.0
1,147400208.0,506361873.0
1,86475241.0,746287643.0
1,31570374.0,897976400.0
1,43286040.0,349694621.0
1,144733035.0,581923085.0
1,216934893.0,603914834.0
1,85887254.0,614926677.0
1,29456933.0,417800322.0
3,344949827.0,1477713741.0
1,86486384.0,849160567.0
1,150095236.0,444815401.0
3,255305067.0,1746460487.0
2,61592497.0,899537208.0
1,21596794.0,546163050.0
1,100171009.0,192797502.0
1,86487290.0,259127530.0
1,170453678.0,918275560.0
1,91226540.0,663884670.0
2,128157956.0,911914831.0
1,86486336.0,176306798.0
1,90538643.0,186790652.0
1,86486395.0,446620904.0
1,127959623.0,807933626.0
1,86363759.0,872941184.0
1,21447993.0,250716915.0
1,123706967.0,456538892.0
1,162934572.0,563919147.0
1,86480480.0,171479544.0
1,23803279.0,729519306.0
1,86486346.0,870213646.0
1,48636343.0,663678131.0
1,13039044.0,84074780.0
1,86486306.0,336225089.0
1,162840501.0,855480474.0
7,558876876.0,2747405978.0
1,86486244.0,374621273.0
2,423741596.0,908672611.0
1,181372986.0,477321998.0
1,115994158.0,504717600.0
3,348370657.0,1413483937.0
3,259442389.0,1296845059.0
1,248548415.0,879397822.0
1,683609733.0,702105957.0
1,223892864.0,610084191.0
1,29779242.0,846005058.0
1,176030490.0,700169806.0
1,134216668.0,355641876.0
1,75289968.0,566953795.0
1,11801136.0,90545041.0
2,327927152.0,429254671.0
1,123379603.0,111731679.0
1,36501366.0,939807800.0
1,20867704.0,86772011.0
1,27006264.0,157936010.0
1,148172573.0,872001546.0
1,32096085.0,491944584.0
2,95593171.0,534323517.0
2,253286259.0,704182636.0
1,86486357.0,539234637.0
1,137317885.0,609981770.0
1,86486346.0,97906635.0
1,142431006.0,925526935.0
2,122133468.0,411828553.0
1,163583566.0,423639268.0
1,120692339.0,231839169.0
1,86486392.0,535889139.0
2,220334684.0,1055388815.0
2,310468782.0,399633046.0
1,20121862.0,786551908.0
2,172972686.0,1058939999.0
1,86799921.0,651294792.0
1,192854358.0,255891746.0
1,28985369.0,538983516.0
2,261713954.0,1174346453.0
1,126603849.0,240113557.0
2,172972752.0,504026065.0
1,86486382.0,492072380.0
1,55270717.0,758195414.0
1,36909899.0,638979778.0
2,133508883.0,1200002175.0
1,161261996.0,468238031.0
1,86486273.0,799118658.0
2,331849781.0,884573856.0
2,93523458.0,833784321.0
1,85887180.0,681123755.0
2,170415108.0,905624153.0
1,35992174.0,911028079.0
2,191949188.0,1020476695.0
1,42452450.0,876308593.0
2,181013883.0,971616798.0
1,194778793.0,562021684.0
4,345946009.0,2661048295.0
1,86486426.0,807976730.0
1,28721029.0,820731334.0
1,123081661.0,206283494.0
1,50025004.0,821010050.0
1,164179672.0,347251149.0
1,61281993.0,636164017.0
1,16987940.0,263067691.0
1,214345756.0,474631935.0
1,125754315.0,439891327.0
1,27171406.0,563617173.0
1,43815727.0,740792931.0
1,223375457.0,262797047.0
3,210402945.0,852787246.0
1,125448685.0,411412224.0
1,86041691.0,116185658.0
1,183566374.0,97727022.0
1,247496740.0,419069688.0
1,21735295.0,781894355.0
1,91191112.0,478994983.0
1,108871575.0,154815502.0
1,86486352.0,184158314.0
1,111403329.0,334166274.0
3,185538945.0,1084912599.0
1,168950169.0,462003131.0
3,67284753.0,1216871237.0
2,65016908.0,999351215.0
1,61303327.0,470559131.0
1,86486414.0,405891742.0
2,112785217.0,1152624325.0
2,172972781.0,1566648251.0
1,93945643.0,162073550.0
1,175725754.0,673283004.0
2,312958775.0,509549681.0
3,370127845.0,1610986959.0
1,134303114.0,643592335.0
1,156103928.0,720809801.0
1,190706619.0,670403101.0
1,86486266.0,717464964.0
3,394083407.0,1568770249.0
2,172482048.0,872695461.0
1,135279199.0,463431550.0
1,86486301.0,558042507.0
1,47053876.0,473355630.0
1,266579172.0,855315068.0
3,690751753.0,1763647744.0
1,86486385.0,548035779.0
1,27621277.0,242177076.0
1,86486442.0,628467930.0
1,153347539.0,280554746.0
1,171444454.0,527315747.0
1,93966213.0,590681866.0
1,181366813.0,318405158.0
1,12933623.0,400168988.0
1,83661466.0,327303493.0
3,199048958.0,1083574600.0
1,177012564.0,695695019.0
1,29484535.0,212317531.0
1,88952175.0,433587667.0
4,407250542.0,2073394022.0
1,99790739.0,497422911.0
1,96072465.0,866576836.0
2,124810566.0,915702573.0
1,128320385.0,548158889.0
2,151990096.0,1362735707.0
1,354936898.0,475945601.0
1,22746227.0,60019017.0
1,172929927.0,96672888.0
1,151204111.0,152931022.0
1,86486371.0,754063984.0
1,125514508.0,417340747.0
1,54113155.0,451324004.0
1,146509773.0,412551740.0
1,151976972.0,421686323.0
1,107494310.0,833945355.0
1,187061848.0,854422628.0
1,165037610.0,756651645.0
1,86509352.0,562564876.0
2,65401909.0,1410631675.0
2,202558796.0,1226002678.0
2,611991082.0,682420429.0
3,410431439.0,1493141168.0
2,372867783.0,862167286.0
1,114611445.0,860687481.0
1,262715827.0,757130350.0
2,88564093.0,964193211.0
2,55595925.0,1346423566.0
1,34936183.0,122329279.0
1,124532776.0,680394146.0
1,212981703.0,444657702.0
1,86486335.0,793130905.0
1,26266565.0,703359063.0
1,78428981.0,518210905.0
1,86486370.0,558828564.0
1,21897848.0,200537250.0
2,95962316.0,962034408.0
1,106600356.0,273036419.0
2,152358547.0,442709475.0
1,140987666.0,422769433.0
1,829769645.0,781698830.0
2,172972553.0,385801322.0
1,131735163.0,676908403.0
1,46301046.0,370206820.0
2,577335383.0,560904973.0
1,86486387.0,351231498.0
1,184322249.0,345135623.0
1,105030956.0,731973403.0
1,76505104.0,674706341.0
4,358978517.0,2444299436.0
1,70751771.0,502581520.0
3,305876914.0,650126368.0
1,86486405.0,454358972.0
2,61557799.0,830241862.0
1,162682203.0,451502090.0
2,89899240.0,1688128433.0
1,22109317.0,488522594.0
2,316741073.0,305265161.0
1,154235627.0,228332120.0
1,169082354.0,304209248.0
1,188000135.0,397593745.0
2,79658787.0,1560995787.0
1,89047652.0,222331541.0
2,27529283.0,858562453.0
1,35442089.0,573188680.0
1,156790634.0,845679606.0
1,174240440.0,409643570.0
1,12281871.0,647031926.0
1,86486391.0,717239275.0
1,51707752.0,939013773.0
1,113639865.0,77472880.0
2,325731801.0,990759103.0
1,92709451.0,662057362.0
1,217126035.0,798392068.0
1,15769749.0,637324098.0
1,201779726.0,579162537.0
1,86486259.0,527525904.0
1,117215698.0,125164773.0
1,166062150.0,360353096.0
2,174734981.0,735619840.0
1,148286783.0,619081080.0
1,148544738.0,287200658.0
1,23562340.0,645433603.0
1,201886705.0,321115187.0
2,242206991.0,895105014.0
1,112882279.0,219544974.0
1,144240137.0,613514557.0
2,297255921.0,473732849.0
1,125963330.0,121326655.0
1,83593905.0,602188621.0
4,345945211.0,1695352944.0
2,200471809.0,1470007946.0
1,86103572.0,439181722.0
1,150384503.0,195278961.0
1,178558426.0,510929909.0
1,95090040.0,828334727.0
4,880326051.0,1879545814.0
2,249445156.0,934215083.0
1,291408563.0,268276811.0
2,172972696.0,1029409409.0
2,254493860.0,699082988.0
1,125768449.0,667374343.0
1,146824900.0,853308141.0
1,92053471.0,761271687.0
1,94602843.0,338310715.0
2,184550987.0,379087374.0
2,737133817.0,669534497.0
2,157616495.0,1418807411.0
1,145681827.0,703127015.0
1,24695696.0,562589487.0
3,259459027.0,1453247232.0
5,431214828.0,1719424939.0
2,39160758.0,1333884970.0
1,20893989.0,560835249.0
4,354062154.0,916773975.0
2,76563652.0,1016693977.0
1,47848081.0,862980398.0
1,86486410.0,721266568.0
1,75977748.0,506451077.0
2,129282127.0,755123877.0
1,99972099.0,443251475.0
1,96141495.0,722870270.0
1,28653571.0,475919917.0
2,196743029.0,1133972047.0
1,95340973.0,301708577.0
1,86486388.0,268564606.0
3,259458972.0,1611015225.0
1,86749569.0,466500850.0
2,126491720.0,970821958.0
1,86486482.0,834770365.0
1,33832530.0,758354088.0
1,304775993.0,555023685.0
3,252900587.0,1340424656.0
4,333971465.0,1901831606.0
2,195056911.0,396558365.0
1,21325870.0,321315920.0
1,86486307.0,265891724.0
1,42195891.0,569037770.0
4,345945355.0,1926434557.0
1,42686128.0,281338693.0
1,513233316.0,549677776.0
1,173502755.0,377107959.0
1,49749890.0,421865537.0
1,21881457.0,315545622.0
4,341787415.0,1680696286.0
1,254412366.0,217351059.0
1,119040902.0,195060233.0
1,32567603.0,215683019.0
1,86486389.0,233063758.0
2,180153957.0,1479797442.0
1,173923789.0,872574603.0
1,89348624.0,657490198.0
1,71698887.0,719901994.0
1,81566523.0,104717471.0
1,172561957.0,611847326.0
2,172972793.0,1016301963.0
3,721182985.0,1656602566.0
2,172972738.0,1001906115.0
2,273908898.0,271949665.0
1,156338092.0,706071578.0
1,98920653.0,215836641.0
1,161227259.0,175019488.0
2,257801323.0,1383140033.0
1,128701309.0,365227450.0
1,63689264.0,772621544.0
1,44882022.0,187624928.0
1,58576153.0,206482020.0
1,223767987.0,247866234.0
1,99258869.0,201133335.0
1,86486319.0,684555450.0
1,142114180.0,101080727.0
1,86486355.0,93437996.0
1,128696016.0,305862386.0
1,86486390.0,502901442.0
1,100945637.0,134920474.0
2,323458953.0,1091263528.0
1,10843056.0,199707454.0
1,133269930.0,668224591.0
1,232045466.0,825920013.0
2,68697234.0,981879209.0
3,259457124.0,1546957632.0
2,92287217.0,518005416.0
1,104235724.0,139892065.0
1,150113250.0,376030159.0
1,86486410.0,861926950.0
2,199657960.0,1063153452.0
1,256848778.0,801066543.0
1,157704004.0,854622429.0
1,102323715.0,427365154.0
2,193639065.0,895753789.0
1,156752234.0,262169627.0
4,345945379.0,2470797975.0
1,167274030.0,777074835.0
1,86486371.0,150745779.0
1,17933670.0,603722617.0
1,114333921.0,362242793.0
1,311701165.0,886496122.0
2,310590619.0,943929883.0
2,233551173.0,399865138.0
1,94648304.0,189668847.0
1,149398863.0,770928011.0
1,32174631.0,565382358.0
1,200676631.0,781187416.0
2,113893660.0,989285947.0
2,172972641.0,1061855458.0
1,113824884.0,380685783.0
1,30661280.0,659105261.0
1,131466497.0,341796881.0
1,8455318.0,691329040.0
1,51027784.0,476912752.0
1,86473169.0,769956996.0
1,89677141.0,368625042.0
1,169677104.0,160858637.0
1,65787431.0,639464447.0
2,240788486.0,992217532.0
1,223891776.0,859603996.0
1,140669799.0,700642858.0
1,14599379.0,535889124.0
1,30795259.0,206385009.0
1,36547213.0,931914764.0
2,147318532.0,1369928130.0
1,86486326.0,233222215.0
1,104230525.0,140125266.0
1,125831608.0,669556813.0
1,86486288.0,247405341.0
6,1763863543.0,3815295374.0
1,147965164.0,624150192.0
1,29544178.0,541147334.0
1,86486346.0,387418919.0
2,172972798.0,943314777.0
1,145735233.0,731953499.0
1,141160323.0,650114733.0
1,136153818.0,365635618.0
1,86486332.0,762480726.0
1,331736435.0,319922697.0
1,176850329.0,382345262.0
2,48451634.0,815382743.0
1,15569287.0,757463794.0
2,233850751.0,1562587786.0
1,158759414.0,606621698.0
2,172972650.0,1002668463.0
1,12850711.0,480194628.0
2,57409832.0,884829296.0
1,101025220.0,183754220.0
2,297660697.0,708936157.0
1,26285506.0,487007461.0
1,10269334.0,669368092.0
1,86486328.0,372042732.0
1,112681895.0,551176216.0
1,116465645.0,384728668.0
1,27716559.0,138593138.0
1,166383875.0,371693715.0
1,144655818.0,677033991.0
1,92715371.0,341678175.0
1,36497009.0,548567723.0
2,73558968.0,1589298396.0
2,287375316.0,1427466662.0
1,95712017.0,380481278.0
1,86486316.0,487457529.0
2,200048137.0,1110116752.0
1,96371608.0,179455376.0
1,175769069.0,746400523.0
1,86486342.0,829432390.0
1,86486331.0,676454367.0
2,166811654.0,1767959777.0
1,86486388.0,261072772.0
1,129096879.0,248754736.0
1,16569591.0,760705986.0
1,86486286.0,788330397.0
1,133026183.0,851350467.0
1,208413877.0,687866910.0
1,61903028.0,324802478.0
1,45285359.0,786407149.0
2,367055866.0,719796819.0
1,80620332.0,168090227.0
1,162773177.0,778836695.0
1,91285910.0,685950595.0
1,87101330.0,470408001.0
2,275143323.0,1514848099.0
2,48315498.0,1198031701.0
1,29834052.0,445076453.0
1,167794896.0,575552552.0
1,185096419.0,492281175.0
2,68955538.0,891519516.0
2,26968692.0,1365099608.0
1,104594698.0,768524519.0
1,86468774.0,325758454.0
2,26172580.0,1285388393.0
1,7265338.0,836659601.0
2,65085751.0,837157312.0
1,86480747.0,495620719.0
3,447544292.0,1494710741.0
1,86483950.0,716485550.0
1,172549330.0,520273841.0
2,287712810.0,1016865078.0
2,119426107.0,1480003515.0
1,184057961.0,256669519.0
1,226506256.0,402045868.0
2,318963723.0,1267789841.0
2,305509545.0,297054792.0
2,185472790.0,1022210311.0
1,100320433.0,695038494.0
1,86486368.0,868834488.0
1,21709958.0,155653238.0
1,28483680.0,395193286.0
1,56232047.0,110662257.0
1,22010863.0,633581351.0
1,101781692.0,121309796.0
1,86486343.0,159465311.0
2,199379906.0,1000580155.0
1,47076256.0,413764546.0
2,172972788.0,561021133.0
1,159175892.0,514122311.0
2,58509157.0,706002197.0
5,432431823.0,3386268782.0
1,82963189.0,837452025.0
1,137374949.0,618569703.0
1,85885671.0,457920579.0
1,150015773.0,753568235.0
1,170135503.0,308517469.0
1,86486383.0,155848704.0
1,167070964.0,167507761.0
1,97333872.0,369499731.0
1,86486445.0,335100902.0
1,1054212617.0,826899274.0
1,31076455.0,229941842.0
2,134368682.0,1273632313.0
1,172285659.0,161268502.0
1,29164151.0,887149712.0
1,175049838.0,262172487.0
1,86486375.0,708615060.0
1,54427481.0,198390729.0
1,104195532.0,597664252.0
2,101534218.0,403535659.0
2,50425859.0,1074687152.0
1,86427386.0,151440459.0
2,369992674.0,925378522.0
1,144607084.0,784242417.0
2,284463721.0,1306727606.0
1,133414291.0,474220264.0
1,172973078.0,685607621.0
1,92373607.0,766687912.0
1,81021079.0,112581612.0
1,20286916.0,306686075.0
1,21965822.0,806771366.0
1,25693311.0,455839680.0
1,85293574.0,133866513.0
1,177466070.0,404064492.0
1,30363775.0,142097708.0
1,24424252.0,711896323.0
1,85585421.0,878105187.0
1,250247070.0,310539024.0
1,62284317.0,271459265.0
1,159801214.0,658628729.0
3,522286862.0,923442250.0
1,106766069.0,825355089.0
1,86486413.0,268811851.0
2,335371705.0,914162810.0
3,376775281.0,1086782714.0
1,32598226.0,685264906.0
1,96663223.0,371108444.0
2,179825783.0,1089579517.0
1,150764909.0,609297671.0
1,29951416.0,404168349.0
1,80454819.0,496423278.0
1,102980253.0,437244252.0
2,271558231.0,896433798.0
1,47717093.0,722207716.0
2,90367793.0,914543507.0
1,268832881.0,352970269.0
1,185236887.0,565000006.0
1,131134960.0,865756640.0
2,334418529.0,517991961.0
1,86485238.0,597961309.0
1,31444835.0,896472015.0
3,210541750.0,1844064830.0
1,162218421.0,754467840.0
1,13164485.0,723528472.0
1,172981512.0,567876293.0
1,160975429.0,650654469.0
1,85516379.0,792469348.0
1,51563765.0,861368701.0
1,166374822.0,721648037.0
1,29237689.0,243691091.0
1,157907225.0,640757224.0
1,167443659.0,762136976.0
1,205368993.0,877989658.0
1,13886406.0,833516305.0
1,231699059.0,904729730.0
1,101159923.0,121008990.0
1,192335253.0,778754654.0
1,60218350.0,354594702.0
1,86671472.0,79721054.0
2,127078544.0,639998183.0
1,53648428.0,572632839.0
1,147330873.0,406469421.0
1,172889183.0,249965715.0
2,267543707.0,747689824.0
1,30555826.0,678556844.0
1,242887166.0,130685063.0
4,677076194.0,2084080080.0
3,512138197.0,2277243672.0
1,160403370.0,119948721.0
2,98102272.0,1181856879.0
1,181340130.0,870875815.0
2,42508836.0,393957797.0
2,237660250.0,645175250.0
2,189712104.0,1049192536.0
1,129089169.0,214339700.0
1,82441464.0,450513897.0
2,172972604.0,486292091.0
1,23262256.0,834153373.0
2,395408280.0,941830002.0
1,177315069.0,843862669.0
1,133907800.0,655333239.0
2,172972640.0,1435494727.0
1,232597675.0,311222821.0
2,172967981.0,1006962712.0
1,132347165.0,404514280.0
1,207107484.0,298866370.0
1,173179740.0,826376053.0
1,86486464.0,606490263.0
2,186894990.0,1074076270.0
1,98127977.0,911449751.0
4,345945476.0,1613640560.0
1,162531385.0,346543503.0
1,57941731.0,154969122.0
3,179166671.0,1265307055.0
1,103896171.0,580247255.0
3,259459191.0,2225473243.0
1,90923559.0,624520065.0
1,96840208.0,633349599.0
1,19769411.0,762461604.0
4,466853960.0,1964461024.0
1,86486243.0,105506308.0
1,166356116.0,267636335.0
4,1532700992.0,1323732608.0
1,86486319.0,842058791.0
2,412191345.0,909678890.0
2,184551040.0,549868537.0
1,97069424.0,218647083.0
1,28680316.0,790595214.0
4,235226985.0,1413615386.0
1,86486307.0,388501254.0
2,162426166.0,1286339539.0
1,166718465.0,818754297.0
1,44997914.0,656984359.0
1,265700926.0,596576558.0
1,37892026.0,807053403.0
1,123429843.0,777880051.0
1,86486370.0,768901244.0
1,11184088.0,770152112.0
2,144972256.0,697027806.0
1,59195450.0,200916090.0
1,22421484.0,480430440.0
1,86486380.0,507579926.0
2,88015867.0,786752879.0
1,31636297.0,635511620.0
2,120537996.0,751553255.0
1,115635769.0,541311724.0
1,21618495.0,410384450.0
1,16030214.0,434197066.0
1,81529859.0,902009807.0
1,27706532.0,265457018.0
2,184074001.0,1550751465.0
1,237737926.0,269434749.0
2,172972760.0,1553212949.0
1,31981452.0,839742611.0
1,133253905.0,707204085.0
1,83967218.0,847413632.0
1,53039431.0,567176276.0
3,228200349.0,1557616141.0
6,498090595.0,2881097147.0
1,85585460.0,569059549.0
2,174449351.0,664636601.0
1,44721008.0,114953702.0
1,86509073.0,292799557.0
2,70457966.0,1014483708.0
1,100241644.0,527300875.0
1,217250351.0,589947427.0
1,188619638.0,877466562.0
1,440688401.0,782815937.0
1,138239329.0,679817681.0
1,71511353.0,907722192.0
1,86486318.0,514661243.0
1,40999744.0,867490236.0
1,86486331.0,124636044.0
1,90655497.0,178686636.0
1,69106677.0,714625340.0
2,158885920.0,1074669418.0
1,86486433.0,716686968.0
1,86486277.0,233553248.0
1,124305476.0,136640528.0
2,80750374.0,975164578.0
1,54460561.0,504023319.0
1,123755821.0,793331924.0
1,122487236.0,369147798.0
1,86486236.0,587086295.0
1,31616522.0,452332651.0
2,443318918.0,1532236201.0
1,114157484.0,679139980.0
1,23977053.0,862250179.0
1,29456721.0,288334103.0
1,184507427.0,516519084.0
1,20299246.0,903586805.0
1,145393047.0,369602462.0
1,58180582.0,874004486.0
1,130967294.0,565709788.0
2,172972826.0,641579859.0
1,86245635.0,394519014.0
1,136955608.0,774656541.0
1,79446173.0,311877113.0
1,159651482.0,373250793.0
2,386348989.0,313640690.0
1,21041614.0,374612847.0
1,17283334.0,577180626.0
3,259459013.0,1910983850.0
2,37725714.0,1240825421.0
1,53109724.0,191836637.0
2,143336011.0,595150646.0
1,9238498.0,303352225.0
1,261148016.0,301812238.0
1,104916213.0,581387894.0
1,29821497.0,854407667.0
3,249551803.0,1183190290.0
1,85585487.0,406445471.0
1,14297990.0,823476716.0
1,156066449.0,274639420.0
2,104343432.0,1309505980.0
1,86486359.0,631127162.0
1,164549188.0,621433528.0
1,86454655.0,417363141.0
1,238990613.0,508708583.0
1,86473365.0,899163964.0
1,138696114.0,753415773.0
1,34364393.0,462604592.0
2,80622942.0,1612003045.0
1,57600933.0,68341732.0
1,86486354.0,237822715.0
1,89357734.0,322183368.0
2,172369265.0,367871906.0
2,201795525.0,1138527306.0
2,90461926.0,1049520387.0
1,86486402.0,241846602.0
2,55985081.0,894079655.0
1,86486371.0,285922476.0
1,24930299.0,368197179.0
3,235504882.0,1143421468.0
1,131909739.0,390808605.0
1,110227893.0,858044639.0
1,54884951.0,529143334.0
1,174523931.0,137406205.0
1,79517082.0,332342075.0
3,490642348.0,702148637.0
1,86629271.0,399827415.0
1,68946067.0,538868823.0
1,200160859.0,460401784.0
2,172972751.0,1114646733.0
1,196595514.0,556358752.0
1,86486290.0,529454009.0
1,60029783.0,338281190.0
1,123792850.0,864287385.0
1,86486437.0,166566903.0
1,10799173.0,709323269.0
2,350077561.0,695721496.0
1,86475518.0,562578105.0
1,86486426.0,431556846.0
3,221575090.0,1115136834.0
2,58718504.0,415372517.0
4,285356152.0,1213460160.0
1,86486262.0,148157607.0
1,19222709.0,744170821.0
2,377802076.0,1208298781.0
1,393526220.0,505984937.0
1,91775093.0,635482915.0
1,86486342.0,502092918.0
1,234130194.0,775340545.0
2,333482105.0,1077292739.0
1,15964048.0,636284374.0
1,132390485.0,812834708.0
1,254645060.0,683203810.0
1,214789515.0,861774618.0
2,221332209.0,678198214.0
1,19672768.0,850061535.0
1,119274337.0,787976855.0
1,135250457.0,511843857.0
1,204796153.0,751543767.0
2,172972791.0,1139356852.0
1,177666804.0,164556606.0
1,17225322.0,231110852.0
1,110646320.0,706246942.0
1,17889952.0,611174846.0
3,520578493.0,1950584761.0
1,243720426.0,175996952.0
2,310168129.0,1339491042.0
1,27013680.0,820517157.0
1,132738374.0,607520034.0
1,86486372.0,113923664.0
2,172972719.0,1632566951.0
1,86486340.0,105915775.0
1,33452475.0,798311814.0
1,17597045.0,750007264.0
1,86486307.0,485169553.0
1,86486301.0,744975771.0
1,86486372.0,194146686.0
1,148703967.0,380674822.0
2,263162813.0,820729793.0
2,193293488.0,854129906.0
1,25337602.0,619601455.0
3,398050841.0,1498510195.0
1,60284545.0,272712306.0
1,86486368.0,731068343.0
1,86486324.0,441921994.0
2,172972708.0,1567992519.0
1,86486361.0,458146866.0
1,86486381.0,191386314.0
1,86485333.0,330563398.0
1,129700198.0,383860299.0
2,410472478.0,1789116384.0
1,30084830.0,798215794.0
1,86486428.0,903628451.0
1,86486344.0,786060819.0
1,133828254.0,411588295.0
1,38440134.0,632065412.0
3,203684492.0,1499375270.0
1,94920337.0,454957118.0
1,93012192.0,127928493.0
1,28080737.0,118347488.0
2,177583712.0,646929168.0
1,86187055.0,804879360.0
2,329555846.0,960786983.0
1,86486429.0,574893083.0
2,120386090.0,966653795.0
1,101607782.0,633788274.0
1,56383153.0,211680555.0
1,86486219.0,390068169.0
1,61040884.0,500513293.0
1,86486331.0,729249321.0
1,86486339.0,479179306.0
1,86486413.0,584619686.0
2,172973401.0,1151745816.0
1,86486351.0,524709011.0
1,127772358.0,274658584.0
1,95376793.0,296558274.0
2,204087090.0,847945266.0
5,432431851.0,2130652796.0
1,114996951.0,908246198.0
1,103518475.0,596568117.0
1,86486471.0,799982302.0
2,77993488.0,996707937.0
1,28990732.0,110797890.0
1,93365010.0,893741818.0
2,556553145.0,787894125.0
1,115353099.0,416244570.0
2,205864377.0,904865695.0
1,86486372.0,756763094.0
1,85909628.0,894207087.0
1,22401913.0,414192179.0
4,439830726.0,1676419201.0
1,35617420.0,675356881.0
1,253736425.0,901241592.0
1,86486407.0,621114654.0
2,99180959.0,1264385820.0
1,25398874.0,824421625.0
4,345945346.0,2144804400.0
1,122993328.0,303051986.0
1,125194719.0,116671882.0
1,86511868.0,598898632.0
1,45619985.0,610685289.0
1,24748684.0,276236114.0
4,346073276.0,2973322348.0
3,539694142.0,1698687129.0
1,86486324.0,300558944.0
2,59857216.0,1035045650.0
1,172974807.0,277935889.0
6,518918024.0,2792476587.0
5,432431903.0,1583072473.0
1,146337577.0,600233292.0
1,86486353.0,612374598.0
1,85630435.0,312032113.0
1,86486360.0,159500573.0
2,103232696.0,727782754.0
1,177078117.0,100258117.0
1,86549662.0,640870481.0
1,245225845.0,86947011.0
2,172972563.0,860377308.0
2,123099435.0,961324427.0
1,142638089.0,437722965.0
1,86486349.0,271901223.0
3,153241354.0,1862010622.0
1,122688421.0,445792959.0
2,82485654.0,627088052.0
2,172972552.0,1387265322.0
1,86260189.0,559147478.0
1,86486367.0,526575260.0
1,86486435.0,894678501.0
1,89804532.0,154995840.0
1,92791931.0,231455420.0
1,97931797.0,883895640.0
1,86486290.0,780240705.0
1,86486375.0,706983746.0
1,86486416.0,764096800.0
1,169577396.0,157585723.0
1,42649835.0,207412078.0
1,142706636.0,802309491.0
1,98807260.0,708145165.0
1,72109252.0,494634789.0
1,86486231.0,209708810.0
1,279608788.0,144494727.0
2,285789175.0,814011216.0
1,12821696.0,72143736.0
1,86486536.0,814323112.0
1,191872344.0,672781517.0
2,103535948.0,1103119136.0
1,136150284.0,78371945.0
4,387809090.0,1639302520.0
2,164098234.0,697852722.0
4,1027234476.0,2647494286.0
1,86486427.0,115010885.0
1,86486351.0,385477897.0
1,86486344.0,402184101.0
2,168130303.0,996748713.0
3,373317188.0,968392444.0
1,158549012.0,458709439.0
2,279991273.0,1123382949.0
2,201533263.0,1033195091.0
1,132564241.0,811343574.0
1,86469765.0,730129378.0
1,155590598.0,498971592.0
1,157060206.0,750649041.0
1,172022285.0,693716695.0
1,86486322.0,226339165.0
1,34641827.0,439645468.0
1,92115441.0,277865507.0
2,101848214.0,1448207889.0
3,259459035.0,911979517.0
1,29587339.0,278577485.0
1,86486395.0,825692675.0
1,172963697.0,822974843.0
2,172972661.0,1109481050.0
1,99677451.0,215823597.0
2,212384307.0,855764592.0
1,104392693.0,260862096.0
1,11025058.0,843532763.0
1,86486396.0,726397086.0
2,249468324.0,1032370551.0
1,31903475.0,744586892.0
1,43732951.0,635120668.0
1,101156038.0,474772725.0
1,35815699.0,822561782.0
1,86486295.0,757048371.0
1,86486238.0,280732901.0
1,178660988.0,687551898.0
1,125344975.0,364068626.0
